id,Date,GE,KO,GOOGL,AAPL,MSFT,AMZN,NVDA,AVGO,COST,META,NFLX,PEP,TSLA,PG,CL,XOM,IBM
297,08-01-1973,3.21,1.49,,,,,,,,,,1.58,,3.46,2.13,2.97,18.6
298,08-02-1973,3.2,1.51,,,,,,,,,,1.55,,3.51,2.12,2.9,18.69
299,08-03-1973,3.22,1.49,,,,,,,,,,1.57,,3.5,2.02,2.86,18.6
300,08-06-1973,3.27,1.51,,,,,,,,,,1.57,,3.48,2.03,2.91,18.57
301,08-07-1973,3.2,1.51,,,,,,,,,,1.57,,3.5,2.04,2.93,18.39
302,08-08-1973,3.12,1.5,,,,,,,,,,1.55,,3.42,2.02,2.94,18.15
303,08-09-1973,3.1,1.5,,,,,,,,,,1.57,,3.38,2.05,2.95,18.12
304,08-10-1973,3.12,1.5,,,,,,,,,,1.55,,3.36,2.02,2.93,17.98
305,08-13-1973,3.11,1.47,,,,,,,,,,1.55,,3.31,1.98,2.92,18
306,08-14-1973,3.12,1.47,,,,,,,,,,1.54,,3.09,1.98,2.87,17.89
307,08-15-1973,3.14,1.48,,,,,,,,,,1.5,,3.06,1.99,2.84,18.06
308,08-16-1973,3.13,1.47,,,,,,,,,,1.5,,3.02,2,2.82,17.94
309,08-17-1973,3.14,1.46,,,,,,,,,,1.49,,3.04,1.98,2.83,17.94
310,08-20-1973,3.11,1.46,,,,,,,,,,1.49,,3.01,1.9,2.85,17.89
311,08-21-1973,3.08,1.46,,,,,,,,,,1.47,,3,1.89,2.78,17.78
312,08-22-1973,3.09,1.46,,,,,,,,,,1.47,,2.99,1.92,2.74,17.78
313,08-23-1973,3.11,1.48,,,,,,,,,,1.47,,3.01,1.91,2.76,17.86
314,08-24-1973,3.05,1.46,,,,,,,,,,1.47,,2.99,1.87,2.71,17.8
315,08-27-1973,3.01,1.48,,,,,,,,,,1.49,,3.15,1.94,2.73,18.18
316,08-28-1973,3.01,1.51,,,,,,,,,,1.49,,3.09,2,2.75,18.15
317,08-29-1973,3.02,1.5,,,,,,,,,,1.52,,3.16,2.07,2.8,18.16
318,08-30-1973,3.03,1.48,,,,,,,,,,1.5,,3.02,2.05,2.77,18.1
319,08-31-1973,3.07,1.47,,,,,,,,,,1.49,,3.06,2.05,2.78,17.97
320,09-04-1973,3.09,1.47,,,,,,,,,,1.5,,3.1,2.07,2.74,17.72
321,09-05-1973,3.07,1.48,,,,,,,,,,1.49,,3.09,2.01,2.73,17.78
322,09-06-1973,3.03,1.5,,,,,,,,,,1.5,,3.07,1.95,2.74,17.8
323,09-07-1973,3.02,1.51,,,,,,,,,,1.5,,3.03,2.02,2.75,17.68
324,09-10-1973,3.01,1.47,,,,,,,,,,1.52,,2.98,1.99,2.73,17.51
325,09-11-1973,2.96,1.48,,,,,,,,,,1.5,,2.96,1.98,2.72,17.07
326,09-12-1973,2.94,1.49,,,,,,,,,,1.5,,2.95,2.02,2.69,17.34
327,09-13-1973,2.95,1.49,,,,,,,,,,1.49,,2.97,2.03,2.66,17.45
328,09-14-1973,3.04,1.49,,,,,,,,,,1.52,,2.99,2.07,2.71,17.79
329,09-17-1973,3.12,1.49,,,,,,,,,,1.54,,2.99,2.09,2.71,16.24
330,09-18-1973,3.08,1.49,,,,,,,,,,1.54,,3.02,2.06,2.71,15.49
331,09-19-1973,3.14,1.47,,,,,,,,,,1.55,,3.03,2.03,2.8,16.16
332,09-20-1973,3.24,1.49,,,,,,,,,,1.57,,3.04,2.04,2.81,16.04
333,09-21-1973,3.3,1.51,,,,,,,,,,1.58,,3.05,2.05,2.82,15.52
334,09-24-1973,3.37,1.52,,,,,,,,,,1.61,,3.03,2.1,2.85,15.01
335,09-25-1973,3.35,1.53,,,,,,,,,,1.63,,3,2.12,2.86,15.49
336,09-26-1973,3.36,1.52,,,,,,,,,,1.6,,3.04,2.11,2.86,15.55
337,09-27-1973,3.3,1.52,,,,,,,,,,1.58,,3.06,2.1,2.95,15.52
338,09-28-1973,3.27,1.52,,,,,,,,,,1.58,,3.07,2.03,2.91,15.4
339,10-01-1973,3.26,1.52,,,,,,,,,,1.61,,3.07,1.98,2.95,15.39
340,10-02-1973,3.31,1.51,,,,,,,,,,1.61,,3.02,1.99,2.98,15.25
341,10-03-1973,3.32,1.48,,,,,,,,,,1.61,,2.94,2,3.01,14.83
342,10-04-1973,3.34,1.45,,,,,,,,,,1.6,,2.92,1.98,2.99,15.01
343,10-05-1973,3.45,1.47,,,,,,,,,,1.6,,2.97,2.05,3.01,15.49
344,10-08-1973,3.46,1.47,,,,,,,,,,1.61,,3.05,2.09,2.93,15.63
345,10-09-1973,3.53,1.47,,,,,,,,,,1.6,,2.98,2.1,2.84,15.63
346,10-10-1973,3.46,1.49,,,,,,,,,,1.58,,2.95,2.04,2.81,16.36
347,10-11-1973,3.49,1.5,,,,,,,,,,1.6,,3.01,2.16,2.9,16.78
348,10-12-1973,3.46,1.51,,,,,,,,,,1.6,,3.06,2.17,2.94,16.83
349,10-15-1973,3.36,1.49,,,,,,,,,,1.6,,3.1,2.15,2.88,16.67
350,10-16-1973,3.37,1.49,,,,,,,,,,1.6,,3.12,2.15,2.86,16.83
351,10-17-1973,3.4,1.49,,,,,,,,,,1.6,,3.16,2.09,2.83,16.91
352,10-18-1973,3.43,1.5,,,,,,,,,,1.6,,3.13,2.08,2.77,17.16
353,10-19-1973,3.48,1.5,,,,,,,,,,1.6,,3.09,2.16,2.83,17.4
354,10-22-1973,3.5,1.49,,,,,,,,,,1.6,,3.11,2.09,2.92,16.72
355,10-23-1973,3.49,1.5,,,,,,,,,,1.61,,3.19,2.1,2.95,17.07
356,10-24-1973,3.51,1.49,,,,,,,,,,1.63,,3.17,2.13,2.98,17.16
357,10-25-1973,3.48,1.49,,,,,,,,,,1.63,,3.22,2.09,2.96,17.25
358,10-26-1973,3.52,1.51,,,,,,,,,,1.63,,3.27,2.07,2.99,17.04
359,10-29-1973,3.54,1.5,,,,,,,,,,1.63,,3.24,2.01,3.02,17.01
360,10-30-1973,3.48,1.5,,,,,,,,,,1.61,,3.2,1.95,2.98,16.63
361,10-31-1973,3.4,1.49,,,,,,,,,,1.61,,3.2,1.91,2.95,16.73
362,11-01-1973,3.34,1.5,,,,,,,,,,1.58,,3.19,1.94,2.97,16.79
363,11-02-1973,3.33,1.51,,,,,,,,,,1.57,,3.18,1.9,2.91,16.73
364,11-05-1973,3.28,1.51,,,,,,,,,,1.55,,3.14,1.91,2.88,16.52
365,11-06-1973,3.26,1.49,,,,,,,,,,1.54,,3.1,1.92,2.87,16.48
366,11-07-1973,3.29,1.51,,,,,,,,,,1.55,,3.1,1.98,2.91,16.52
367,11-08-1973,3.46,1.5,,,,,,,,,,1.55,,3.21,2.02,2.94,16.85
368,11-09-1973,3.44,1.5,,,,,,,,,,1.54,,3.14,1.94,2.91,16.62
369,11-12-1973,3.42,1.48,,,,,,,,,,1.52,,3.13,1.92,2.89,16.97
370,11-13-1973,3.51,1.47,,,,,,,,,,1.5,,3.1,1.91,2.92,17.3
371,11-14-1973,3.41,1.47,,,,,,,,,,1.47,,3.05,1.89,2.95,17.13
372,11-15-1973,3.33,1.47,,,,,,,,,,1.47,,3.09,1.93,2.96,16.72
373,11-16-1973,3.36,1.48,,,,,,,,,,1.5,,3.17,2.03,3.02,16.98
374,11-19-1973,3.27,1.38,,,,,,,,,,1.46,,3.09,1.92,2.91,16.48
375,11-20-1973,3.24,1.39,,,,,,,,,,1.44,,3.04,1.91,2.78,16.24
376,11-21-1973,3.25,1.4,,,,,,,,,,1.44,,3.01,1.94,2.77,16.52
377,11-23-1973,3.27,1.39,,,,,,,,,,1.43,,2.99,1.91,2.8,16.27
378,11-26-1973,3.22,1.36,,,,,,,,,,1.35,,2.95,1.77,2.75,16.27
379,11-27-1973,3.15,1.35,,,,,,,,,,1.3,,2.97,1.8,2.73,15.73
380,11-28-1973,3.25,1.35,,,,,,,,,,1.29,,2.99,1.83,2.84,16.07
381,11-29-1973,3.31,1.36,,,,,,,,,,1.27,,2.96,1.75,2.83,15.88
382,11-30-1973,3.28,1.35,,,,,,,,,,1.24,,2.95,1.7,2.8,15.82
383,12-03-1973,3.12,1.32,,,,,,,,,,1.22,,2.97,1.66,2.77,15.43
384,12-04-1973,3.09,1.31,,,,,,,,,,1.22,,2.99,1.67,2.77,15.24
385,12-05-1973,3.1,1.31,,,,,,,,,,1.24,,2.92,1.67,2.75,15.12
386,12-06-1973,3.18,1.29,,,,,,,,,,1.29,,2.97,1.81,2.75,15.57
387,12-07-1973,3.24,1.3,,,,,,,,,,1.32,,2.96,1.8,2.84,15.82
388,12-10-1973,3.26,1.34,,,,,,,,,,1.32,,2.99,1.8,2.85,15.7
389,12-11-1973,3.2,1.29,,,,,,,,,,1.29,,2.99,1.77,2.87,15.01
390,12-12-1973,3.07,1.28,,,,,,,,,,1.27,,2.93,1.63,2.79,14.96
391,12-13-1973,3.08,1.27,,,,,,,,,,1.24,,2.83,1.6,2.78,15.04
392,12-14-1973,3.05,1.27,,,,,,,,,,1.22,,2.83,1.62,2.82,14.69
393,12-17-1973,3,1.25,,,,,,,,,,1.24,,2.78,1.62,2.84,14.33
394,12-18-1973,3.05,1.26,,,,,,,,,,1.22,,2.88,1.7,2.88,14.89
395,12-19-1973,3.08,1.26,,,,,,,,,,1.22,,2.87,1.66,2.84,14.97
396,12-20-1973,3.09,1.24,,,,,,,,,,1.22,,2.84,1.61,2.81,14.51
397,12-21-1973,3.03,1.22,,,,,,,,,,1.24,,2.81,1.55,2.79,14.36
398,12-24-1973,2.99,1.21,,,,,,,,,,1.24,,2.77,1.38,2.77,14.18
399,12-26-1973,3.11,1.25,,,,,,,,,,1.25,,2.84,1.51,2.85,14.83
400,12-27-1973,3.24,1.31,,,,,,,,,,1.27,,2.85,1.56,2.91,15.22
401,12-28-1973,3.25,1.31,,,,,,,,,,1.27,,2.84,1.55,2.95,14.88
402,12-31-1973,3.27,1.32,,,,,,,,,,1.29,,2.85,1.55,2.95,14.73
403,01-02-1974,3.25,1.3,,,,,,,,,,1.29,,2.84,1.55,3.02,14.49
404,01-03-1974,3.29,1.33,,,,,,,,,,1.32,,2.88,1.62,3.09,14.28
405,01-04-1974,3.36,1.29,,,,,,,,,,1.32,,2.85,1.54,3.06,13.78
406,01-07-1974,3.33,1.27,,,,,,,,,,1.32,,2.79,1.52,3.03,13.57
407,01-08-1974,3.25,1.24,,,,,,,,,,1.3,,2.72,1.43,3,13.61
408,01-09-1974,3.18,1.19,,,,,,,,,,1.29,,2.62,1.39,2.89,13.6
409,01-10-1974,3.12,1.17,,,,,,,,,,1.27,,2.62,1.42,2.81,13.67
410,01-11-1974,3.19,1.19,,,,,,,,,,1.29,,2.66,1.38,2.72,14.33
411,01-14-1974,3.23,1.23,,,,,,,,,,1.29,,2.67,1.31,2.66,14.15
412,01-15-1974,3.24,1.26,,,,,,,,,,1.29,,2.68,1.33,2.73,14.28
413,01-16-1974,3.24,1.25,,,,,,,,,,1.29,,2.73,1.37,2.8,14.55
414,01-17-1974,3.27,1.31,,,,,,,,,,1.27,,2.78,1.47,2.83,14.97
415,01-18-1974,3.25,1.28,,,,,,,,,,1.24,,2.75,1.42,2.73,14.69
416,01-21-1974,3.28,1.26,,,,,,,,,,1.22,,2.79,1.47,2.7,14.63
417,01-22-1974,3.3,1.26,,,,,,,,,,1.24,,2.82,1.46,2.73,14.91
418,01-23-1974,3.36,1.27,,,,,,,,,,1.22,,2.91,1.48,2.73,14.81
419,01-24-1974,3.34,1.27,,,,,,,,,,1.19,,2.81,1.55,2.73,14.72
420,01-25-1974,3.21,1.26,,,,,,,,,,1.21,,2.81,1.56,2.7,14.75
421,01-28-1974,3.08,1.27,,,,,,,,,,1.21,,2.78,1.55,2.66,14.59
422,01-29-1974,3.14,1.26,,,,,,,,,,1.21,,2.76,1.5,2.69,14.52
423,01-30-1974,3.15,1.25,,,,,,,,,,1.24,,2.81,1.55,2.74,14.7
424,01-31-1974,3.11,1.22,,,,,,,,,,1.22,,2.78,1.58,2.7,14.64
425,02-01-1974,3.07,1.22,,,,,,,,,,1.21,,2.75,1.55,2.69,14.4
426,02-04-1974,3.01,1.21,,,,,,,,,,1.19,,2.64,1.5,2.63,14.15
427,02-05-1974,2.96,1.2,,,,,,,,,,1.14,,2.6,1.5,2.63,14.13
428,02-06-1974,2.94,1.2,,,,,,,,,,1.16,,2.61,1.55,2.63,14.16
429,02-07-1974,2.94,1.2,,,,,,,,,,1.16,,2.66,1.58,2.65,14.1
430,02-08-1974,2.93,1.18,,,,,,,,,,1.13,,2.64,1.52,2.66,13.92
431,02-11-1974,2.81,1.15,,,,,,,,,,1.1,,2.58,1.5,2.54,13.61
432,02-12-1974,2.87,1.15,,,,,,,,,,1.08,,2.58,1.5,2.52,13.63
433,02-13-1974,2.8,1.16,,,,,,,,,,1.05,,2.59,1.5,2.51,13.69
434,02-14-1974,2.82,1.15,,,,,,,,,,1.05,,2.61,1.51,2.51,13.52
435,02-15-1974,2.9,1.15,,,,,,,,,,1.1,,2.63,1.51,2.58,13.94
436,02-19-1974,2.9,1.15,,,,,,,,,,1.16,,2.59,1.51,2.55,13.83
437,02-20-1974,2.94,1.17,,,,,,,,,,1.14,,2.63,1.52,2.58,14.06
438,02-21-1974,3.01,1.18,,,,,,,,,,1.18,,2.68,1.49,2.62,14.18
439,02-22-1974,3.01,1.18,,,,,,,,,,1.18,,2.67,1.5,2.66,14.12
440,02-25-1974,3,1.18,,,,,,,,,,1.18,,2.66,1.49,2.65,14.07
441,02-26-1974,3.03,1.18,,,,,,,,,,1.18,,2.66,1.5,2.65,14.19
442,02-27-1974,3,1.2,,,,,,,,,,1.19,,2.75,1.51,2.61,14.15
443,02-28-1974,2.94,1.2,,,,,,,,,,1.19,,2.73,1.52,2.62,14.2
444,03-01-1974,2.94,1.2,,,,,,,,,,1.18,,2.71,1.55,2.62,14.09
445,03-04-1974,2.92,1.19,,,,,,,,,,1.18,,2.66,1.62,2.63,14.13
446,03-05-1974,2.91,1.19,,,,,,,,,,1.19,,2.75,1.65,2.7,14.43
447,03-06-1974,2.91,1.2,,,,,,,,,,1.19,,2.78,1.65,2.72,14.58
448,03-07-1974,2.87,1.18,,,,,,,,,,1.19,,2.78,1.6,2.7,14.31
449,03-08-1974,2.89,1.19,,,,,,,,,,1.19,,2.78,1.63,2.72,14.36
450,03-11-1974,2.95,1.23,,,,,,,,,,1.22,,2.8,1.66,2.76,14.72
451,03-12-1974,2.94,1.24,,,,,,,,,,1.24,,2.87,1.78,2.76,14.89
452,03-13-1974,2.86,1.24,,,,,,,,,,1.24,,2.9,1.82,2.75,14.92
453,03-14-1974,2.76,1.23,,,,,,,,,,1.21,,2.9,1.76,2.78,14.85
454,03-15-1974,2.75,1.21,,,,,,,,,,1.16,,2.93,1.73,2.76,14.88
455,03-18-1974,2.72,1.18,,,,,,,,,,1.16,,2.88,1.73,2.69,14.78
456,03-19-1974,2.66,1.19,,,,,,,,,,1.16,,2.84,1.68,2.64,14.67
457,03-20-1974,2.77,1.2,,,,,,,,,,1.18,,2.83,1.7,2.64,14.7
458,03-21-1974,2.8,1.22,,,,,,,,,,1.18,,2.85,1.68,2.6,14.51
459,03-22-1974,2.86,1.22,,,,,,,,,,1.18,,2.86,1.66,2.57,14.54
460,03-25-1974,2.94,1.23,,,,,,,,,,1.18,,2.88,1.7,2.59,14.78
461,03-26-1974,2.92,1.22,,,,,,,,,,1.18,,2.88,1.73,2.61,14.92
462,03-27-1974,2.86,1.19,,,,,,,,,,1.16,,2.9,1.73,2.59,14.57
463,03-28-1974,2.82,1.16,,,,,,,,,,1.11,,2.88,1.64,2.57,14.31
464,03-29-1974,2.82,1.15,,,,,,,,,,1.11,,2.75,1.56,2.55,14.07
465,04-01-1974,2.83,1.14,,,,,,,,,,1.1,,2.73,1.57,2.51,13.72
466,04-02-1974,2.84,1.14,,,,,,,,,,1.08,,2.73,1.59,2.52,13.97
467,04-03-1974,2.9,1.15,,,,,,,,,,1.07,,2.79,1.63,2.52,14.28
468,04-04-1974,2.91,1.15,,,,,,,,,,1.08,,2.79,1.63,2.53,14.34
469,04-05-1974,2.85,1.13,,,,,,,,,,1.08,,2.76,1.6,2.52,13.94
470,04-08-1974,2.82,1.12,,,,,,,,,,1.07,,2.71,1.59,2.52,13.78
471,04-09-1974,2.86,1.14,,,,,,,,,,1.08,,2.71,1.67,2.53,13.91
472,04-10-1974,2.79,1.13,,,,,,,,,,1.08,,2.69,1.66,2.5,13.75
473,04-11-1974,2.77,1.14,,,,,,,,,,1.08,,2.7,1.64,2.47,13.7
474,04-15-1974,2.81,1.15,,,,,,,,,,1.1,,2.71,1.67,2.46,13.76
475,04-16-1974,2.86,1.17,,,,,,,,,,1.13,,2.76,1.72,2.49,13.98
476,04-17-1974,2.85,1.17,,,,,,,,,,1.13,,2.78,1.73,2.54,13.98
477,04-18-1974,2.86,1.17,,,,,,,,,,1.16,,2.8,1.71,2.54,14.03
478,04-19-1974,2.81,1.15,,,,,,,,,,1.14,,2.79,1.69,2.49,13.83
479,04-22-1974,2.81,1.15,,,,,,,,,,1.13,,2.77,1.65,2.48,13.76
480,04-23-1974,2.76,1.13,,,,,,,,,,1.1,,2.71,1.58,2.45,13.57
481,04-24-1974,2.76,1.11,,,,,,,,,,1.08,,2.74,1.57,2.44,13.35
482,04-25-1974,2.7,1.1,,,,,,,,,,1.08,,2.75,1.59,2.43,13.23
483,04-26-1974,2.68,1.09,,,,,,,,,,1.11,,2.83,1.63,2.45,13.46
484,04-29-1974,2.7,1.09,,,,,,,,,,1.11,,2.88,1.62,2.41,13.4
485,04-30-1974,2.65,1.1,,,,,,,,,,1.1,,2.91,1.62,2.41,13.57
486,05-01-1974,2.74,1.09,,,,,,,,,,1.11,,2.95,1.67,2.49,13.73
487,05-02-1974,2.75,1.05,,,,,,,,,,1.1,,2.96,1.65,2.49,13.69
488,05-03-1974,2.72,1.03,,,,,,,,,,1.07,,2.95,1.64,2.45,13.51
489,05-06-1974,2.73,1.04,,,,,,,,,,1.07,,2.95,1.62,2.43,13.39
490,05-07-1974,2.71,1.04,,,,,,,,,,1.07,,3.04,1.63,2.44,13.62
491,05-08-1974,2.69,1.08,,,,,,,,,,1.03,,3.03,1.63,2.44,13.49
492,05-09-1974,2.64,1.13,,,,,,,,,,1.07,,3.07,1.67,2.47,13.76
493,05-10-1974,2.48,1.13,,,,,,,,,,1.05,,3.07,1.68,2.43,13.37
494,05-13-1974,2.51,1.12,,,,,,,,,,1,,3.01,1.65,2.41,13.22
495,05-14-1974,2.59,1.12,,,,,,,,,,1,,3.03,1.63,2.41,13.31
496,05-15-1974,2.61,1.12,,,,,,,,,,1.02,,3.07,1.66,2.38,13.28
497,05-16-1974,2.58,1.1,,,,,,,,,,1.03,,3.04,1.66,2.32,13.13
498,05-17-1974,2.53,1.06,,,,,,,,,,1,,2.99,1.61,2.27,13.03
499,05-20-1974,2.51,1.06,,,,,,,,,,0.97,,2.99,1.64,2.2,13.03
500,05-21-1974,2.49,1.07,,,,,,,,,,0.97,,3.01,1.66,2.27,12.98
501,05-22-1974,2.48,1.05,,,,,,,,,,0.97,,3.01,1.59,2.27,12.9
502,05-23-1974,2.47,1.08,,,,,,,,,,0.97,,3.04,1.61,2.23,12.91
503,05-24-1974,2.48,1.08,,,,,,,,,,1.02,,3.05,1.66,2.28,13.06
504,05-28-1974,2.51,1.08,,,,,,,,,,1.03,,3.02,1.66,2.22,12.95
505,05-29-1974,2.48,1.07,,,,,,,,,,1.05,,3.01,1.63,2.22,12.57
506,05-30-1974,2.51,1.09,,,,,,,,,,1.03,,3.01,1.66,2.23,12.81
507,05-31-1974,2.51,1.12,,,,,,,,,,1.03,,3.04,1.63,2.27,12.69
508,06-03-1974,2.55,1.13,,,,,,,,,,1.03,,3.09,1.68,2.35,13.07
509,06-04-1974,2.55,1.15,,,,,,,,,,1.1,,3.03,1.69,2.37,13.16
510,06-05-1974,2.51,1.14,,,,,,,,,,1.13,,3.05,1.74,2.38,13.16
511,06-06-1974,2.57,1.19,,,,,,,,,,1.14,,3.1,1.85,2.44,13.58
512,06-07-1974,2.59,1.2,,,,,,,,,,1.16,,3.16,1.84,2.43,13.69
513,06-10-1974,2.64,1.22,,,,,,,,,,1.16,,3.2,1.83,2.44,13.75
514,06-11-1974,2.59,1.22,,,,,,,,,,1.18,,3.23,1.83,2.41,13.52
515,06-12-1974,2.62,1.22,,,,,,,,,,1.18,,3.19,1.82,2.41,13.42
516,06-13-1974,2.61,1.23,,,,,,,,,,1.19,,3.25,1.86,2.35,13.58
517,06-14-1974,2.59,1.23,,,,,,,,,,1.19,,3.22,1.84,2.32,13.3
518,06-17-1974,2.55,1.21,,,,,,,,,,1.19,,3.13,1.8,2.27,13.06
519,06-18-1974,2.52,1.21,,,,,,,,,,1.18,,3.16,1.85,2.27,12.89
520,06-19-1974,2.53,1.19,,,,,,,,,,1.16,,3.14,1.82,2.23,12.92
521,06-20-1974,2.51,1.18,,,,,,,,,,1.14,,3.07,1.88,2.23,12.76
522,06-21-1974,2.48,1.15,,,,,,,,,,1.11,,3.15,1.85,2.21,12.72
523,06-24-1974,2.49,1.15,,,,,,,,,,1.11,,3.19,1.79,2.2,12.88
524,06-25-1974,2.59,1.17,,,,,,,,,,1.16,,3.27,1.81,2.23,13.22
525,06-26-1974,2.51,1.14,,,,,,,,,,1.14,,3.19,1.79,2.22,12.91
526,06-27-1974,2.53,1.13,,,,,,,,,,1.13,,3.11,1.74,2.2,12.66
527,06-28-1974,2.56,1.13,,,,,,,,,,1.13,,3.09,1.71,2.2,12.7
528,07-01-1974,2.55,1.13,,,,,,,,,,1.13,,3.14,1.72,2.2,12.7
529,07-02-1974,2.49,1.08,,,,,,,,,,1.1,,3.08,1.67,2.2,12.63
530,07-03-1974,2.46,1.05,,,,,,,,,,1.1,,3.08,1.66,2.2,12.54
531,07-05-1974,2.46,1.06,,,,,,,,,,1.07,,3.08,1.73,2.2,12.28
532,07-08-1974,2.34,1.04,,,,,,,,,,1.05,,2.95,1.66,2.15,11.88
533,07-09-1974,2.34,1.05,,,,,,,,,,1.07,,3,1.58,2.14,12.04
534,07-10-1974,2.32,1.04,,,,,,,,,,1.05,,2.95,1.57,2.13,11.81
535,07-11-1974,2.33,1.03,,,,,,,,,,1.05,,2.95,1.53,2.13,11.86
536,07-12-1974,2.47,1.06,,,,,,,,,,1.07,,3.09,1.59,2.2,12.84
537,07-15-1974,2.45,1.08,,,,,,,,,,1.08,,3.13,1.63,2.2,13.07
538,07-16-1974,2.43,1.02,,,,,,,,,,1.05,,3.07,1.59,2.2,12.76
539,07-17-1974,2.48,1.04,,,,,,,,,,1.05,,3.15,1.58,2.23,13
540,07-18-1974,2.48,1.01,,,,,,,,,,0.99,,3.18,1.61,2.24,12.95
541,07-19-1974,2.49,1.01,,,,,,,,,,0.99,,3.12,1.62,2.23,13
542,07-22-1974,2.46,1.01,,,,,,,,,,0.99,,3.08,1.63,2.3,13.13
543,07-23-1974,2.47,1,,,,,,,,,,0.97,,3.06,1.64,2.37,13.27
544,07-24-1974,2.53,0.99,,,,,,,,,,0.96,,3.11,1.63,2.41,13.19
545,07-25-1974,2.51,0.98,,,,,,,,,,0.97,,3.04,1.63,2.41,12.82
546,07-26-1974,2.45,0.95,,,,,,,,,,0.92,,2.98,1.64,2.37,12.31
547,07-29-1974,2.35,0.93,,,,,,,,,,0.91,,2.94,1.55,2.36,12.12
548,07-30-1974,2.34,0.92,,,,,,,,,,0.91,,2.93,1.48,2.34,12.39
549,07-31-1974,2.23,0.89,,,,,,,,,,0.91,,2.94,1.48,2.34,12.04
550,08-01-1974,2.24,0.87,,,,,,,,,,0.91,,2.89,1.5,2.36,12.04
551,08-02-1974,2.26,0.86,,,,,,,,,,0.91,,2.81,1.49,2.38,11.98
552,08-05-1974,2.29,0.86,,,,,,,,,,0.91,,2.8,1.45,2.42,12.19
553,08-06-1974,2.35,0.87,,,,,,,,,,0.91,,2.88,1.48,2.41,12.46
554,08-07-1974,2.44,0.92,,,,,,,,,,0.94,,2.97,1.49,2.45,12.82
555,08-08-1974,2.4,0.9,,,,,,,,,,0.91,,2.9,1.48,2.4,12.45
556,08-09-1974,2.37,0.87,,,,,,,,,,0.88,,2.84,1.5,2.37,12.45
557,08-12-1974,2.35,0.84,,,,,,,,,,0.88,,2.78,1.5,2.35,12.12
558,08-13-1974,2.28,0.81,,,,,,,,,,0.83,,2.73,1.44,2.34,12.07
559,08-14-1974,2.25,0.82,,,,,,,,,,0.8,,2.65,1.34,2.29,11.94
560,08-15-1974,2.21,0.82,,,,,,,,,,0.78,,2.68,1.37,2.26,11.94
561,08-16-1974,2.14,0.83,,,,,,,,,,0.77,,2.69,1.32,2.23,11.85
562,08-19-1974,2.07,0.83,,,,,,,,,,0.78,,2.68,1.34,2.19,11.75
563,08-20-1974,2.08,0.81,,,,,,,,,,0.78,,2.68,1.38,2.2,11.92
564,08-21-1974,2.01,0.79,,,,,,,,,,0.78,,2.59,1.36,2.14,11.46
565,08-22-1974,2,0.76,,,,,,,,,,0.78,,2.62,1.34,2.13,11.51
566,08-23-1974,1.83,0.76,,,,,,,,,,0.77,,2.61,1.29,2.15,11.34
567,08-26-1974,1.94,0.78,,,,,,,,,,0.75,,2.54,1.3,2.16,11.55
568,08-27-1974,1.89,0.75,,,,,,,,,,0.77,,2.47,1.29,2.14,11.46
569,08-28-1974,1.85,0.75,,,,,,,,,,0.78,,2.46,1.23,2.13,11.42
570,08-29-1974,1.9,0.74,,,,,,,,,,0.75,,2.46,1.23,2.07,11.27
571,08-30-1974,1.97,0.76,,,,,,,,,,0.77,,2.57,1.32,2.1,11.46
572,09-03-1974,1.94,0.75,,,,,,,,,,0.77,,2.51,1.27,2.02,10.95
573,09-04-1974,1.83,0.72,,,,,,,,,,0.75,,2.42,1.23,1.95,10.75
574,09-05-1974,1.9,0.76,,,,,,,,,,0.78,,2.54,1.34,2.02,10.88
575,09-06-1974,1.91,0.75,,,,,,,,,,0.78,,2.52,1.31,2.05,10.69
576,09-09-1974,1.79,0.72,,,,,,,,,,0.78,,2.5,1.23,1.99,10.33
577,09-10-1974,1.78,0.71,,,,,,,,,,0.78,,2.5,1.23,2.01,10.24
578,09-11-1974,1.71,0.7,,,,,,,,,,0.78,,2.49,1.2,2.01,9.86
579,09-12-1974,1.61,0.66,,,,,,,,,,0.77,,2.45,1.16,2.01,9.34
580,09-13-1974,1.57,0.67,,,,,,,,,,0.75,,2.36,1.08,2.01,9.07
581,09-16-1974,1.68,0.69,,,,,,,,,,0.75,,2.36,1.03,2.05,9.53
582,09-17-1974,1.76,0.7,,,,,,,,,,0.75,,2.4,1.1,2.05,9.66
583,09-18-1974,1.84,0.7,,,,,,,,,,0.74,,2.4,1.09,2.06,9.94
584,09-19-1974,1.94,0.73,,,,,,,,,,0.75,,2.48,1.24,2.12,10.18
585,09-20-1974,1.97,0.72,,,,,,,,,,0.75,,2.49,1.2,2.04,10.24
586,09-23-1974,1.89,0.66,,,,,,,,,,0.72,,2.47,1.21,1.98,10.1
587,09-24-1974,1.83,0.63,,,,,,,,,,0.71,,2.44,1.2,1.94,9.95
588,09-25-1974,1.73,0.61,,,,,,,,,,0.69,,2.44,1.16,1.92,9.85
589,09-26-1974,1.71,0.58,,,,,,,,,,0.67,,2.42,1.13,1.88,9.79
590,09-27-1974,1.68,0.52,,,,,,,,,,0.63,,2.27,1.12,1.87,9.6
591,09-30-1974,1.62,0.54,,,,,,,,,,0.58,,2.26,1.05,1.84,9.49
592,10-01-1974,1.71,0.55,,,,,,,,,,0.6,,2.17,1.06,1.83,9.57
593,10-02-1974,1.78,0.51,,,,,,,,,,0.58,,2.16,1.13,1.76,9.52
